USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE,SEARCH_KEYWORD
khandekarg@gmail.com,university_86,1680740622,shortlist,
khandekarg@gmail.com,university_139,1680740622,shortlist,
khandekarg@gmail.com,university_13,1680740622,shortlist,
khandekarg@gmail.com,university_99,1680740622,shortlist,
khandekarg@gmail.com,university_108,1680740622,shortlist,
khandekarg@gmail.com,university_206,1680740622,shortlist,
khandekarg@gmail.com,university_199,1680740622,shortlist,
khandekarg@gmail.com,search_66,1680740622,search,New Jersey
khandekarg@gmail.com,search_67,1680740622,search,new york university
khandekarg@gmail.com,search_68,1680740622,search,California Institute of Technology 
khandekarg@gmail.com,search_69,1680740622,search,Caltech
khandekarg@gmail.com,university_198,1680740622,shortlist,
johnmayer@gmail.com,search_70,1680740622,search,usc
johnmayer@gmail.com,search_71,1680740622,search,ucla
johnmayer@gmail.com,search_72,1680740622,search,harvard
johnmayer@gmail.com,search_73,1680740622,search,yale
johnmayer@gmail.com,search_74,1680740622,search,music
johnmayer@gmail.com,search_75,1680740622,search,arts
johnmayer@gmail.com,search_76,1680740622,search,guitar
johnmayer@gmail.com,search_77,1680740622,search,vocals
johnmayer@gmail.com,search_78,1680740622,search,keyboard
johnmayer@gmail.com,search_79,1680740622,search,band
johnmayer@gmail.com,search_80,1680740622,search,W&M
johnmayer@gmail.com,search_81,1680740622,search,montana
johnmayer@gmail.com,search_82,1680740622,search,university of toronto
johnmayer@gmail.com,search_83,1680740622,search,mcgill university
johnmayer@gmail.com,search_84,1680740622,search,ubc
johnmayer@gmail.com,search_85,1680740622,search,Connecticut College
johnmayer@gmail.com,search_86,1680740622,search,Wesleyan University
johnmayer@gmail.com,search_87,1680740622,search,Montana State University
johnmayer@gmail.com,search_88,1680740622,search,Harvard University 
johnmayer@gmail.com,search_89,1680740622,search,New York University
johnmayer@gmail.com,search_90,1680740622,search,Pennsylvania State University
johnmayer@gmail.com,search_91,1680740622,search,georgia tech
johnmayer@gmail.com,search_92,1680740622,search,University of georgia
johnmayer@gmail.com,university_190,1680740622,shortlist,
johnmayer@gmail.com,university_192,1680740622,shortlist,
johnmayer@gmail.com,university_194,1680740622,shortlist,
johnmayer@gmail.com,university_10,1680740622,shortlist,
johnmayer@gmail.com,university_38,1680740622,shortlist,
johnmayer@gmail.com,university_183,1680740622,shortlist,
johnmayer@gmail.com,university_405,1680740622,shortlist,
johnmayer@gmail.com,university_135,1680740622,shortlist,
johnmayer@gmail.com,university_194,1680740622,shortlist,
johnmayer@gmail.com,university_192,1680740622,shortlist,
yuvrajbehera@gmail.com,search_93,1680740622,search,computer science
yuvrajbehera@gmail.com,search_94,1680740622,search,waterloo
yuvrajbehera@gmail.com,search_95,1680740622,search,toronto
yuvrajbehera@gmail.com,search_96,1680740622,search,uoft
yuvrajbehera@gmail.com,search_97,1680740622,search,university of toronto
yuvrajbehera@gmail.com,search_98,1680740622,search,ubc
yuvrajbehera@gmail.com,search_99,1680740622,search,univeristy of british columbia
yuvrajbehera@gmail.com,search_100,1680740622,search,alberta
yuvrajbehera@gmail.com,search_101,1680740622,search,mcgill
yuvrajbehera@gmail.com,search_102,1680740622,search,simon fraser university
yuvrajbehera@gmail.com,search_103,1680740622,search,dahousie
yuvrajbehera@gmail.com,search_104,1680740622,search,montreal
yuvrajbehera@gmail.com,search_105,1680740622,search,ottawa
yuvrajbehera@gmail.com,search_106,1680740622,search,western university
yuvrajbehera@gmail.com,search_107,1680740622,search,queens
yuvrajbehera@gmail.com,university_394,1680740622,shortlist,
yuvrajbehera@gmail.com,university_391,1680740622,shortlist,
yuvrajbehera@gmail.com,university_383,1680740622,shortlist,
yuvrajbehera@gmail.com,university_357,1680740622,shortlist,
yuvrajbehera@gmail.com,university_359,1680740622,shortlist,
yuvrajbehera@gmail.com,university_351,1680740622,shortlist,
yuvrajbehera@gmail.com,university_399,1680740622,shortlist,
yuvrajbehera@gmail.com,university_407,1680740622,shortlist,
yuvrajbehera@gmail.com,university_37,1680740622,shortlist,
yuvrajbehera@gmail.com,university_404,1680740622,shortlist,
jeffbezos@yahoo.com,university_15,1680740622,shortlist,
jeffbezos@yahoo.com,university_64,1680740622,shortlist,
jeffbezos@yahoo.com,university_9,1680740622,shortlist,
jeffbezos@yahoo.com,university_65,1680740622,shortlist,
jeffbezos@yahoo.com,university_12,1680740622,shortlist,
jeffbezos@yahoo.com,university_162,1680740622,shortlist,
jeffbezos@yahoo.com,university_38,1680740622,shortlist,
jeffbezos@yahoo.com,university_274,1680740622,shortlist,
jeffbezos@yahoo.com,university_155,1680740622,shortlist,
jeffbezos@yahoo.com,university_1,1680740622,shortlist,
jeffbezos@yahoo.com,search_108,1680740622,search,harvard business school
jeffbezos@yahoo.com,search_109,1680740622,search,stanford business school
jeffbezos@yahoo.com,search_110,1680740622,search,business
jeffbezos@yahoo.com,search_111,1680740622,search,commerce
jeffbezos@yahoo.com,search_112,1680740622,search,finance
jeffbezos@yahoo.com,search_113,1680740622,search,fintech
jeffbezos@yahoo.com,search_114,1680740622,search,ut austin
jeffbezos@yahoo.com,search_115,1680740622,search,business new york
jeffbezos@yahoo.com,search_116,1680740622,search,west coast
jeffbezos@yahoo.com,search_117,1680740622,search,ucla
jeffbezos@yahoo.com,search_118,1680740622,search,ucb
jeffbezos@yahoo.com,search_119,1680740622,search,upenn
jeffbezos@yahoo.com,search_120,1680740622,search,georgia tech
jeffbezos@yahoo.com,search_121,1680740622,search,georgia
jeffbezos@yahoo.com,search_122,1680740622,search,duke
jeffbezos@yahoo.com,search_123,1680740622,search,florida
jeffbezos@yahoo.com,search_124,1680740622,search,miami
jeffbezos@yahoo.com,search_125,1680740622,search,california
jeffbezos@yahoo.com,search_126,1680740622,search,washington
jeffbezos@yahoo.com,search_127,1680740622,search,vegas
jeffbezos@yahoo.com,search_128,1680740622,search,nevada
jeffbezos@yahoo.com,search_129,1680740622,search,portland
jeffbezos@yahoo.com,search_130,1680740622,search,oregon
bgarje@gmail.com,university_58,1680740622,shortlist,
bgarje@gmail.com,university_66,1680740622,shortlist,
bgarje@gmail.com,university_62,1680740622,shortlist,
bgarje@gmail.com,university_139,1680740622,shortlist,
bgarje@gmail.com,university_88,1680740622,shortlist,
bgarje@gmail.com,university_120,1680740622,shortlist,
bgarje@gmail.com,university_138,1680740622,shortlist,
bgarje@gmail.com,university_273,1680740622,shortlist,
bgarje@gmail.com,university_118,1680740622,shortlist,
bgarje@gmail.com,university_110,1680740622,shortlist,
bgarje@gmail.com,search_131,1680740622,search,law
bgarje@gmail.com,search_132,1680740622,search,psychology
bgarje@gmail.com,search_133,1680740622,search,arts
bgarje@gmail.com,search_134,1680740622,search,criminal psychology
bgarje@gmail.com,search_135,1680740622,search,BA
bgarje@gmail.com,search_136,1680740622,search,bachelor of arts
bgarje@gmail.com,search_137,1680740622,search,llb
bgarje@gmail.com,search_138,1680740622,search,law schools missouri
bgarje@gmail.com,search_139,1680740622,search,law schools new york
bgarje@gmail.com,search_140,1680740622,search,law schools colorado
bgarje@gmail.com,search_141,1680740622,search,law schools Pennsylvania
bgarje@gmail.com,search_142,1680740622,search,law schools california
bgarje@gmail.com,search_143,1680740622,search,law schools us
bgarje@gmail.com,search_144,1680740622,search,law schools illinois
bgarje@gmail.com,search_145,1680740622,search,universities in illinois
bgarje@gmail.com,search_146,1680740622,search,universities in colorado
bgarje@gmail.com,search_147,1680740622,search,universities in new york
bgarje@gmail.com,search_148,1680740622,search,law in new york
bgarje@gmail.com,search_149,1680740622,search,new york university
bgarje@gmail.com,search_150,1680740622,search,harvard
bgarje@gmail.com,search_151,1680740622,search,stanford
bgarje@gmail.com,search_152,1680740622,search,uc berkely
bgarje@gmail.com,search_153,1680740622,search,columbia university
drsawant@gmail.com,search_154,1680740622,search,Medical schools in California
drsawant@gmail.com,search_155,1680740622,search,Best medical schools in New York
drsawant@gmail.com,search_156,1680740622,search,Medical schools in Texas
drsawant@gmail.com,search_157,1680740622,search,Top medical schools in Illinois
drsawant@gmail.com,search_158,1680740622,search,Best medical schools in Pennsylvania
drsawant@gmail.com,search_159,1680740622,search,Medical schools in Ohio
drsawant@gmail.com,search_160,1680740622,search,Top medical schools in Michigan
drsawant@gmail.com,search_161,1680740622,search,Best medical schools in Massachusetts
drsawant@gmail.com,search_162,1680740622,search,Medical schools in Florida
drsawant@gmail.com,search_163,1680740622,search,Top medical schools in North Carolina
drsawant@gmail.com,search_164,1680740622,search,Medical school rankings by location
drsawant@gmail.com,search_165,1680740622,search,Medical school rankings by specialty
drsawant@gmail.com,search_166,1680740622,search,Medical school rankings by research funding
drsawant@gmail.com,search_167,1680740622,search,Medical school admission requirements
drsawant@gmail.com,search_168,1680740622,search,MCAT scores for top medical schools
drsawant@gmail.com,search_169,1680740622,search,Medical school tuition and fees
drsawant@gmail.com,search_170,1680740622,search,Medical school scholarships and financial aid
drsawant@gmail.com,search_171,1680740622,search,Medical school curriculum
drsawant@gmail.com,search_172,1680740622,search,Medical school residency programs
drsawant@gmail.com,search_173,1680740622,search,Medical school match program
drsawant@gmail.com,search_174,1680740622,search,Medical school diversity and inclusion
drsawant@gmail.com,search_175,1680740622,search,Medical school student support services
drsawant@gmail.com,search_176,1680740622,search,Medical school career services
drsawant@gmail.com,search_177,1680740622,search,Medical school alumni network
drsawant@gmail.com,search_178,1680740622,search,Medical school rankings based on student satisfaction
drsawant@gmail.com,university_9,1680740622,shortlist,
drsawant@gmail.com,university_13,1680740622,shortlist,
drsawant@gmail.com,university_99,1680740622,shortlist,
drsawant@gmail.com,university_134,1680740622,shortlist,
drsawant@gmail.com,university_64,1680740622,shortlist,
drsawant@gmail.com,university_114,1680740622,shortlist,
drsawant@gmail.com,university_121,1680740622,shortlist,
drsawant@gmail.com,university_107,1680740622,shortlist,
drsawant@gmail.com,university_32,1680740622,shortlist,
drsawant@gmail.com,university_29,1680740622,shortlist,
drsawant@gmail.com,university_24,1680740622,shortlist,
drsawant@gmail.com,university_18,1680740622,shortlist,
jimmyfallon@gmail.com,search_179,1680740622,search,Best undergraduate business schools in Colorado
jimmyfallon@gmail.com,search_180,1680740622,search,Top business schools in Virginia
jimmyfallon@gmail.com,search_181,1680740622,search,Best business schools in Oregon
jimmyfallon@gmail.com,search_182,1680740622,search,Top undergraduate business programs in Minnesota
jimmyfallon@gmail.com,search_183,1680740622,search,Business school rankings by location
jimmyfallon@gmail.com,search_184,1680740622,search,Business school rankings by specialty
jimmyfallon@gmail.com,search_185,1680740622,search,Business school rankings by return on investment
jimmyfallon@gmail.com,search_186,1680740622,search,Business school admission requirements
jimmyfallon@gmail.com,search_187,1680740622,search,Business school tuition and fees
jimmyfallon@gmail.com,search_188,1680740622,search,Business school scholarships and financial aid
jimmyfallon@gmail.com,search_189,1680740622,search,Business school curriculum
jimmyfallon@gmail.com,search_190,1680740622,search,Business school internships and co-op programs
jimmyfallon@gmail.com,search_191,1680740622,search,Business school study abroad programs
jimmyfallon@gmail.com,search_192,1680740622,search,Business school career services
jimmyfallon@gmail.com,search_193,1680740622,search,Business school alumni network
jimmyfallon@gmail.com,search_194,1680740622,search,Business school rankings based on student satisfaction
jimmyfallon@gmail.com,search_195,1680740622,search,Business school rankings based on employer satisfaction
jimmyfallon@gmail.com,search_196,1680740622,search,Business school rankings based on diversity and inclusion
jimmyfallon@gmail.com,search_197,1680740622,search,Business school rankings based on entrepreneurship programs
jimmyfallon@gmail.com,search_198,1680740622,search,Business school rankings based on sustainability initiatives
jimmyfallon@gmail.com,search_199,1680740622,search,Business school rankings based on research output
jimmyfallon@gmail.com,search_200,1680740622,search,Business school rankings based on faculty quality
jimmyfallon@gmail.com,search_201,1680740622,search,Business school rankings based on student/faculty ratio
jimmyfallon@gmail.com,search_202,1680740622,search,Business school rankings based on extracurricular opportunities
jimmyfallon@gmail.com,search_203,1680740622,search,Business school rankings based on experiential learning opportunities
jimmyfallon@gmail.com,university_78,1680740622,shortlist,
jimmyfallon@gmail.com,university_141,1680740622,shortlist,
jimmyfallon@gmail.com,university_145,1680740622,shortlist,
jimmyfallon@gmail.com,university_146,1680740622,shortlist,
jimmyfallon@gmail.com,university_81,1680740622,shortlist,
jimmyfallon@gmail.com,university_84,1680740622,shortlist,
jimmyfallon@gmail.com,university_83,1680740622,shortlist,
jimmyfallon@gmail.com,university_162,1680740622,shortlist,
jimmyfallon@gmail.com,university_163,1680740622,shortlist,
jimmyfallon@gmail.com,university_164,1680740622,shortlist,
jimmyfallon@gmail.com,university_57,1680740622,shortlist,
jimmyfallon@gmail.com,university_63,1680740622,shortlist,
jimmyfallon@gmail.com,university_62,1680740622,shortlist,
annehathaway@gmail.com,university_93,1680740622,shortlist,
annehathaway@gmail.com,university_92,1680740622,shortlist,
annehathaway@gmail.com,university_37,1680740622,shortlist,
annehathaway@gmail.com,university_36,1680740622,shortlist,
annehathaway@gmail.com,university_38,1680740622,shortlist,
annehathaway@gmail.com,university_199,1680740622,shortlist,
annehathaway@gmail.com,university_198,1680740622,shortlist,
annehathaway@gmail.com,university_197,1680740622,shortlist,
annehathaway@gmail.com,university_169,1680740622,shortlist,
annehathaway@gmail.com,university_170,1680740622,shortlist,
annehathaway@gmail.com,university_107,1680740622,shortlist,
annehathaway@gmail.com,university_108,1680740622,shortlist,
annehathaway@gmail.com,university_86,1680740622,shortlist,
annehathaway@gmail.com,search_204,1680740622,search,new jersey
annehathaway@gmail.com,search_205,1680740622,search,north carolina
annehathaway@gmail.com,search_206,1680740622,search,georgia
annehathaway@gmail.com,search_207,1680740622,search,indiana
annehathaway@gmail.com,search_208,1680740622,search,maryland
annehathaway@gmail.com,search_209,1680740622,search,california
annehathaway@gmail.com,search_210,1680740622,search,new york
annehathaway@gmail.com,search_211,1680740622,search,arizona
annehathaway@gmail.com,search_212,1680740622,search,Top universities for science majors in Arizona
annehathaway@gmail.com,search_213,1680740622,search,Best universities for biology majors in Georgia
annehathaway@gmail.com,search_214,1680740622,search,Top chemistry programs in Indiana
annehathaway@gmail.com,search_215,1680740622,search,Best universities for physics majors in Maryland
annehathaway@gmail.com,search_216,1680740622,search,Science school rankings
annehathaway@gmail.com,search_217,1680740622,search,Best research universities in the US
annehathaway@gmail.com,search_218,1680740622,search,Best public universities for science majors
annehathaway@gmail.com,search_219,1680740622,search,Best private universities for science majors
annehathaway@gmail.com,search_220,1680740622,search,Best universities for pre-med majors
annehathaway@gmail.com,search_221,1680740622,search,Best universities for environmental science majors
annehathaway@gmail.com,search_222,1680740622,search,Best universities for computer science majors
annehathaway@gmail.com,search_223,1680740622,search,Best universities for engineering majors
annehathaway@gmail.com,search_224,1680740622,search,Best universities for mathematics majors
annehathaway@gmail.com,search_225,1680740622,search,Science scholarships and financial aid
annehathaway@gmail.com,search_226,1680740622,search,Science internships and co-op programs
annehathaway@gmail.com,search_227,1680740622,search,Science study abroad programs
annehathaway@gmail.com,search_228,1680740622,search,Science career services
annehathaway@gmail.com,search_229,1680740622,search,Science alumni network
annehathaway@gmail.com,search_230,1680740622,search,Science school rankings based on student satisfaction
annehathaway@gmail.com,search_231,1680740622,search,Science school rankings based on employer satisfaction
annehathaway@gmail.com,search_232,1680740622,search,Science school rankings based on diversity and inclusion
annehathaway@gmail.com,search_233,1680740622,search,Science school rankings based on research output
annehathaway@gmail.com,search_234,1680740622,search,Science school rankings based on faculty quality
annehathaway@gmail.com,search_235,1680740622,search,Science school rankings based on student/faculty ratio
annehathaway@gmail.com,search_236,1680740622,search,Science school rankings based on extracurricular opportunities
spaceykacey@gmail.com,university_17,1680740622,shortlist,
spaceykacey@gmail.com,university_16,1680740622,shortlist,
spaceykacey@gmail.com,university_15,1680740622,shortlist,
spaceykacey@gmail.com,university_21,1680740622,shortlist,
spaceykacey@gmail.com,university_20,1680740622,shortlist,
spaceykacey@gmail.com,university_254,1680740622,shortlist,
spaceykacey@gmail.com,university_253,1680740622,shortlist,
spaceykacey@gmail.com,university_176,1680740622,shortlist,
spaceykacey@gmail.com,university_179,1680740622,shortlist,
spaceykacey@gmail.com,university_180,1680740622,shortlist,
spaceykacey@gmail.com,university_18,1680740622,shortlist,
spaceykacey@gmail.com,search_237,1680740622,search,Texas universities
spaceykacey@gmail.com,search_238,1680740622,search,Texas arts colleges
spaceykacey@gmail.com,search_239,1680740622,search,Top universities in Texas
spaceykacey@gmail.com,search_240,1680740622,search,Best arts programs in Texas
spaceykacey@gmail.com,search_241,1680740622,search,Art schools in Texas
spaceykacey@gmail.com,search_242,1680740622,search,Fine arts colleges in Texas
spaceykacey@gmail.com,search_243,1680740622,search,Liberal arts colleges in Texas
spaceykacey@gmail.com,search_244,1680740622,search,Texas A&M University
spaceykacey@gmail.com,search_245,1680740622,search,University of Texas at Austin
spaceykacey@gmail.com,search_246,1680740622,search,Texas State University
spaceykacey@gmail.com,search_247,1680740622,search,Southern Methodist University
spaceykacey@gmail.com,search_248,1680740622,search,Baylor University
spaceykacey@gmail.com,search_249,1680740622,search,University of North Texas
spaceykacey@gmail.com,search_250,1680740622,search,Texas Tech University
spaceykacey@gmail.com,search_251,1680740622,search,University of Houston
spaceykacey@gmail.com,search_252,1680740622,search,Rice University
spaceykacey@gmail.com,search_253,1680740622,search,Trinity University
spaceykacey@gmail.com,search_254,1680740622,search,Southwestern University
spaceykacey@gmail.com,search_255,1680740622,search,St. Edward's University
spaceykacey@gmail.com,search_256,1680740622,search,Lamar University
spaceykacey@gmail.com,search_257,1680740622,search,Sam Houston State University
spaceykacey@gmail.com,search_258,1680740622,search,Texas Christian University
spaceykacey@gmail.com,search_259,1680740622,search,Texas Woman's University
spaceykacey@gmail.com,search_260,1680740622,search,Texas A&M University-Commerce
rajurastogi@gmail.com,search_261,1680740622,search,University of California
rajurastogi@gmail.com,search_262,1680740622,search,Stanford University
rajurastogi@gmail.com,search_263,1680740622,search,California Institute of Technology
rajurastogi@gmail.com,search_264,1680740622,search,University of Texas
rajurastogi@gmail.com,search_265,1680740622,search,Texas A&M University
rajurastogi@gmail.com,search_266,1680740622,search,Rice University
rajurastogi@gmail.com,search_267,1680740622,search,University of Illinois
rajurastogi@gmail.com,search_268,1680740622,search,Northwestern University
rajurastogi@gmail.com,search_269,1680740622,search,University of Chicago
rajurastogi@gmail.com,search_270,1680740622,search,University of Illinois Urbana Champaign
rajurastogi@gmail.com,search_271,1680740622,search,New York University
rajurastogi@gmail.com,search_272,1680740622,search,Columbia University
rajurastogi@gmail.com,search_273,1680740622,search,Cornell University
rajurastogi@gmail.com,search_274,1680740622,search,University of Rochester
rajurastogi@gmail.com,search_275,1680740622,search,University of Buffalo
rajurastogi@gmail.com,search_276,1680740622,search,Georgia Tech
rajurastogi@gmail.com,search_277,1680740622,search,Massachusetts Institute of Technology
rajurastogi@gmail.com,search_278,1680740622,search,Harvard University
rajurastogi@gmail.com,search_279,1680740622,search,Yale University
rajurastogi@gmail.com,search_280,1680740622,search,Princeton University
rajurastogi@gmail.com,search_281,1680740622,search,Duke University
rajurastogi@gmail.com,search_282,1680740622,search,University of Michigan
rajurastogi@gmail.com,search_283,1680740622,search,Purdue University
rajurastogi@gmail.com,search_284,1680740622,search,University of Pennsylvania
rajurastogi@gmail.com,search_285,1680740622,search,University of Wisconsin
rajurastogi@gmail.com,university_12,1680740622,shortlist,
rajurastogi@gmail.com,university_13,1680740622,shortlist,
rajurastogi@gmail.com,university_19,1680740622,shortlist,
rajurastogi@gmail.com,university_18,1680740622,shortlist,
rajurastogi@gmail.com,university_21,1680740622,shortlist,
rajurastogi@gmail.com,university_118,1680740622,shortlist,
rajurastogi@gmail.com,university_119,1680740622,shortlist,
rajurastogi@gmail.com,university_39,1680740622,shortlist,
rajurastogi@gmail.com,university_139,1680740622,shortlist,
rajurastogi@gmail.com,university_200,1680740622,shortlist,
bcombaba@gmail.com,university_12,1680740622,shortlist,
bcombaba@gmail.com,university_14,1680740622,shortlist,
bcombaba@gmail.com,university_15,1680740622,shortlist,
bcombaba@gmail.com,university_19,1680740622,shortlist,
bcombaba@gmail.com,university_34,1680740622,shortlist,
bcombaba@gmail.com,university_35,1680740622,shortlist,
bcombaba@gmail.com,university_118,1680740622,shortlist,
bcombaba@gmail.com,university_138,1680740622,shortlist,
bcombaba@gmail.com,search_286,1680740622,search,Undergraduate business schools
bcombaba@gmail.com,search_287,1680740622,search,Bachelor of commerce
bcombaba@gmail.com,search_288,1680740622,search,Top commerce colleges
bcombaba@gmail.com,search_289,1680740622,search,Business degree programs
bcombaba@gmail.com,search_290,1680740622,search,Best universities for commerce
bcombaba@gmail.com,search_291,1680740622,search,Business schools in California
bcombaba@gmail.com,search_292,1680740622,search,Commerce schools in Texas
bcombaba@gmail.com,search_293,1680740622,search,Illinois business colleges
bcombaba@gmail.com,search_294,1680740622,search,New York commerce universities
bcombaba@gmail.com,search_295,1680740622,search,Florida business schools
bcombaba@gmail.com,search_296,1680740622,search,Campus tours
bcombaba@gmail.com,search_297,1680740622,search,Student life
bcombaba@gmail.com,search_298,1680740622,search,Extracurricular activities
bcombaba@gmail.com,search_299,1680740622,search,Scholarships
bcombaba@gmail.com,search_300,1680740622,search,Tuition fees
bcombaba@gmail.com,search_301,1680740622,search,Financial aid
bcombaba@gmail.com,search_302,1680740622,search,Admissions process
bcombaba@gmail.com,search_303,1680740622,search,GPA requirements
bcombaba@gmail.com,search_304,1680740622,search,SAT scores
bcombaba@gmail.com,search_305,1680740622,search,ACT scores
bcombaba@gmail.com,search_306,1680740622,search,Career services
bcombaba@gmail.com,search_307,1680740622,search,Internship opportunities
bcombaba@gmail.com,search_308,1680740622,search,Alumni network
kindacountry@gmail.com,search_309,1680740622,search,College search
kindacountry@gmail.com,search_310,1680740622,search,Engineering program
kindacountry@gmail.com,search_311,1680740622,search,Undergraduate engineering schools
kindacountry@gmail.com,search_312,1680740622,search,Bachelor of engineering
kindacountry@gmail.com,search_313,1680740622,search,Top engineering colleges
kindacountry@gmail.com,search_314,1680740622,search,Best universities for engineering
kindacountry@gmail.com,search_315,1680740622,search,Engineering schools in the mid-west
kindacountry@gmail.com,search_316,1680740622,search,Midwest engineering colleges
kindacountry@gmail.com,search_317,1680740622,search,Michigan engineering schools
kindacountry@gmail.com,search_318,1680740622,search,Illinois engineering universities
kindacountry@gmail.com,search_319,1680740622,search,Indiana engineering colleges
kindacountry@gmail.com,search_320,1680740622,search,Ohio engineering schools
kindacountry@gmail.com,search_321,1680740622,search,Minnesota engineering universities
kindacountry@gmail.com,search_322,1680740622,search,Iowa engineering colleges
kindacountry@gmail.com,search_323,1680740622,search,Campus tours
kindacountry@gmail.com,search_324,1680740622,search,Student life
kindacountry@gmail.com,search_325,1680740622,search,Extracurricular activities
kindacountry@gmail.com,search_326,1680740622,search,Scholarships
kindacountry@gmail.com,search_327,1680740622,search,Tuition fees
kindacountry@gmail.com,search_328,1680740622,search,Financial aid
